Similarity,File 1,File 2,Time 1,Time 1 End,Period 1,Culture 1,Region 1,Time 2,Time 2 End,Period 2,Culture 2,Region 2
0.6588888888888889,cypriot_6th_8,idlion_6th_15,-600,-500,Neo-Babylonian,Cypriot,Cyprus,-600,-500,Neo-Babylonian,Cypriot,Cyprus
0.6466666666666666,cyprus_4th_2,cyprus_4th_c_4,-400,-300,Achaemenid,Cypriot,Cyprus,-400,-300,Achaemenid,Cypriot,Cyprus
0.6444444444444445,cleobis_2,levant_5c_43,-600,-500,Archaic,Greek,Aegean,-500,-400,Achaemenid,Phoenician,Levant
0.6433333333333333,egypt_9_8c_15,levant_5c_43,-900,-800,Third Intermediate,Egyptian,Egypt,-500,-400,Achaemenid,Phoenician,Levant
0.6366666666666667,levant_5c_43,phoenician_5_2,-500,-400,Achaemenid,Phoenician,Levant,-500,-400,Achaemenid,Phoenician,Levant
0.6355555555555555,cypro_6th_centuryBC1,greek6_1,-600,-500,Neo-Babylonian,Cypriot,Cyprus,-600,-500,Hellenistic,Greek,Aegean
0.6344444444444445,cypriot_6th_10,cyprus_6th_c_21,-600,-500,Neo-Babylonian,Cypriot,Cyprus,-600,-500,Neo-Babylonian,Cypriot,Cyprus
0.6322222222222222,cleobis_2,egypt_9_8c_15,-600,-500,Archaic,Greek,Aegean,-900,-800,Third Intermediate,Egyptian,Egypt
0.6233333333333333,cypriot-5thcentury_3,egypt_6c_11,-500,-400,Achaemenid,Cypriot,Cyprus,-600,-500,Saite Period,Egyptian,Egypt
0.6211111111111111,cypriot_6th_10,egypt_22_3,-600,-500,Neo-Babylonian,Cypriot,Cyprus,-1000,-700,Third Intermediate,Egyptian,Egypt
0.6188888888888889,cleobis_2,phonecian_5_3c_5,-600,-500,Archaic,Greek,Aegean,-500,-300,Achaemenid,Phoenician,Levant
0.6177777777777778,egypt_6c_15,phonecian_5_3c_5,-600,-500,Saite Period,Egyptian,Egypt,-500,-300,Achaemenid,Phoenician,Levant
0.6155555555555555,egypt_9_8c_15,phoenician_5_2,-900,-800,Third Intermediate,Egyptian,Egypt,-500,-400,Achaemenid,Phoenician,Levant
0.6144444444444445,cyprus_4th_2,levant_5c_43,-400,-300,Achaemenid,Cypriot,Cyprus,-500,-400,Achaemenid,Phoenician,Levant
0.6144444444444445,egypt_7c_12,egypt_9_8c_15,-700,-600,Saite Period,Egyptian,Egypt,-900,-800,Third Intermediate,Egyptian,Egypt
0.6144444444444445,cyprus_5th_8,egypt_9_8c_15,-500,-400,Achaemenid,Cypriot,Cyprus,-900,-800,Third Intermediate,Egyptian,Egypt
0.6144444444444445,cyprus_6th_c_21,egypt_9_8c_15,-600,-500,Neo-Babylonian,Cypriot,Cyprus,-900,-800,Third Intermediate,Egyptian,Egypt
0.6133333333333333,egypt_7c_31,greek6_1,-700,-600,Saite Period,Egyptian,Egypt,-600,-500,Hellenistic,Greek,Aegean
0.6133333333333333,levant_5c_43,phoenician_4_1,-500,-400,Achaemenid,Phoenician,Levant,-400,-300,Achaemenid,Phoenician,Levant
0.6111111111111112,neo_assyrian6,phoenician_5_2,-900,-600,Neo-Assyrian,Assyrian,Mesopotamia,-500,-400,Achaemenid,Phoenician,Levant
0.6111111111111112,cyprus_4th_8,cyprus_4th_c_4,-400,-300,Achaemenid,Cypriot,Cyprus,-400,-300,Achaemenid,Cypriot,Cyprus
0.61,cyprus_6th_c_21,phonecian_5_3c_5,-600,-500,Neo-Babylonian,Cypriot,Cyprus,-500,-300,Achaemenid,Phoenician,Levant
0.6077777777777778,cyprus_5th_8,idalion_2_6thCentury,-500,-400,Achaemenid,Cypriot,Cyprus,-600,-500,Neo-Babylonian,Cypriot,Cyprus
0.6066666666666667,cleobis_2,phoenician_4_1,-600,-500,Archaic,Greek,Aegean,-400,-300,Achaemenid,Phoenician,Levant
0.6066666666666667,achaemenid2,assyrian4,-500,-400,Achaemenid,Achaemenid,Iran,-700,-600,Neo-Assyrian,Assyrian,Mesopotamia
0.6055555555555555,idalion_2_6thCentury,levant_5c_43,-600,-500,Neo-Babylonian,Cypriot,Cyprus,-500,-400,Achaemenid,Phoenician,Levant
0.6055555555555555,cleobis_2,cypriot_5th_4.JPG,-600,-500,Archaic,Greek,Aegean,-500,-400,Achaemenid,Cypriot,Cyprus
0.6055555555555555,cleobis_2,cyprus_4th_c_4,-600,-500,Archaic,Greek,Aegean,-400,-300,Achaemenid,Cypriot,Cyprus
0.6055555555555555,cypriot_6th_10,egypt_7c_12,-600,-500,Neo-Babylonian,Cypriot,Cyprus,-700,-600,Saite Period,Egyptian,Egypt
0.6055555555555555,cleobis_2,cyprus_4th_2,-600,-500,Archaic,Greek,Aegean,-400,-300,Achaemenid,Cypriot,Cyprus
0.6044444444444445,greek6_1,idalion_3_5thCentury,-600,-500,Hellenistic,Greek,Aegean,-500,-400,Achaemenid,Cypriot,Cyprus
0.6033333333333334,greek5th_6,phoenician_5_2,-500,-400,Archaic,Greek,Aegean,-500,-400,Achaemenid,Phoenician,Levant
0.6022222222222222,egypt_9_8c_15,idalion_2_6thCentury,-900,-800,Third Intermediate,Egyptian,Egypt,-600,-500,Neo-Babylonian,Cypriot,Cyprus
0.6022222222222222,assyrian4,idalion_2_6thCentury,-700,-600,Neo-Assyrian,Assyrian,Mesopotamia,-600,-500,Neo-Babylonian,Cypriot,Cyprus
0.6022222222222222,cyprus_4th_c_4,neo_assyrian6,-400,-300,Achaemenid,Cypriot,Cyprus,-900,-600,Neo-Assyrian,Assyrian,Mesopotamia
0.6011111111111112,cypriot_6th_10,levant_5c_43,-600,-500,Neo-Babylonian,Cypriot,Cyprus,-500,-400,Achaemenid,Phoenician,Levant
0.6011111111111112,egypt_7c_31,levant_5-4c_23,-700,-600,Saite Period,Egyptian,Egypt,-500,-300,Achaemenid,Phoenician,Levant
0.6011111111111112,cypriot_5th_4.JPG,cyprus_6th_c_21,-500,-400,Achaemenid,Cypriot,Cyprus,-600,-500,Neo-Babylonian,Cypriot,Cyprus
0.6,egypt_6c_11,egypt_7c_31,-600,-500,Saite Period,Egyptian,Egypt,-700,-600,Saite Period,Egyptian,Egypt
0.6,egypt_9_8c_15,phonecian_5_3c_5,-900,-800,Third Intermediate,Egyptian,Egypt,-500,-300,Achaemenid,Phoenician,Levant
0.6,egypt_7c_12,levant_5c_43,-700,-600,Saite Period,Egyptian,Egypt,-500,-400,Achaemenid,Phoenician,Levant
0.5977777777777777,cyprus_4th_2,idalion_2_6thCentury,-400,-300,Achaemenid,Cypriot,Cyprus,-600,-500,Neo-Babylonian,Cypriot,Cyprus
0.5977777777777777,cypriot-5thcentury_3,egypt_6c_20,-500,-400,Achaemenid,Cypriot,Cyprus,-600,-500,Saite Period,Egyptian,Egypt
0.5955555555555555,idalion_2_6thCentury,phoenician_5_2,-600,-500,Neo-Babylonian,Cypriot,Cyprus,-500,-400,Achaemenid,Phoenician,Levant
0.5944444444444444,idalion_4_4thCentury,phoenician_5_3,-400,-300,Achaemenid,Cypriot,Cyprus,-500,-400,Achaemenid,Phoenician,Levant
0.5944444444444444,egypt_6c_20,idalion_2_6thCentury,-600,-500,Saite Period,Egyptian,Egypt,-600,-500,Neo-Babylonian,Cypriot,Cyprus
0.5933333333333334,cypriot_6th_8,phoenician_5_4_1,-600,-500,Neo-Babylonian,Cypriot,Cyprus,-500,-400,Achaemenid,Phoenician,Levant
0.5933333333333334,cyprus_4th_c_4,phonecian_5_3c_5,-400,-300,Achaemenid,Cypriot,Cyprus,-500,-300,Achaemenid,Phoenician,Levant
0.5933333333333334,cyprus_6th_c_21,levant_5c_43,-600,-500,Neo-Babylonian,Cypriot,Cyprus,-500,-400,Achaemenid,Phoenician,Levant
0.5922222222222222,cypriot-5thcentury_3,greek6_1,-500,-400,Achaemenid,Cypriot,Cyprus,-600,-500,Hellenistic,Greek,Aegean
0.5922222222222222,cyprus_4th_2,greek5th_6,-400,-300,Achaemenid,Cypriot,Cyprus,-500,-400,Archaic,Greek,Aegean
0.5922222222222222,achaemenid2,achaemenid4,-500,-400,Achaemenid,Achaemenid,Iran,-500,-400,Achaemenid,Achaemenid,Iran
0.5922222222222222,idalion_2_6thCentury,levant_5-4c_23,-600,-500,Neo-Babylonian,Cypriot,Cyprus,-500,-300,Achaemenid,Phoenician,Levant
0.5922222222222222,cypriot_6th_10,cyprus_5th_8,-600,-500,Neo-Babylonian,Cypriot,Cyprus,-500,-400,Achaemenid,Cypriot,Cyprus
0.5911111111111111,achaemenid2,cyprus_4th_c_4,-500,-400,Achaemenid,Achaemenid,Iran,-400,-300,Achaemenid,Cypriot,Cyprus
0.5911111111111111,achaemenid2,idalion_2_6thCentury,-500,-400,Achaemenid,Achaemenid,Iran,-600,-500,Neo-Babylonian,Cypriot,Cyprus
0.5911111111111111,cyprus_7-6th_BC-5,greek6_2,-700,-600,Neo-Assyrian,Cypriot,Cyprus,-600,-500,Archaic,Greek,Aegean
0.5888888888888889,assyrian4,phoenician_5_3,-700,-600,Neo-Assyrian,Assyrian,Mesopotamia,-500,-400,Achaemenid,Phoenician,Levant
0.5877777777777777,cyprus_4th_8,cyprus_5th_8,-400,-300,Achaemenid,Cypriot,Cyprus,-500,-400,Achaemenid,Cypriot,Cyprus
